id,Comment,Hate Category
398,"Neer rajakarani galu bitbittu nilsake cinema davru road ge barbeka? ?? hogu modlu news channel na sarige nadsu, Siddaramaullah khan ge kelu hogu",Religion
4040,Le 90 hakondu malagale muduka,Gender
3776,Idiot nan magane. Hindu hudugirige  muslim nan maklu rape maadoo kaala  bahala dina illa.,Religion
6120,Congress ge hoge ne ??????,Political
5876,Nin enge adudre nim amma think ð¤ madde dance ha  madthare nin jothe huchmundeðð¤£ð¤£ð¤£ð¤£,Gender
447,Nijavaglu nadedirodanna move madirodu viroda madavrella desha drohigalu,Geo-political
5707,"BJP ge yavaga Kerala dalli tanne kaathe open madodakke agodilla Anta arivaytho aga upayogisida dodda astra The story of Kerala,,But idu backfire agodu kandita",Political
5106,Nachike..bittvaru.nadigya.doddavru,Geo-political
3095,Hindu Muslim galate madovargu public TVnaru bidolla.,Religion
2591,Thu sulle makkla,Gender
4107,Nin brezu gu nin mooti nodoke esta ella. Dabba vlog,Gender
4880,Tullappa ð???ð???ð??? drunken member<br>Neenu gandsu adre sabru ge hello tulla ð?? ð?? ð?? ð?? <br>Bevarsi tune vunnu ð?? ð?? ð?? ,Gender
4838,Avlige avnige thumbha hotte novu iro vishya gotthitthu ..first avna jothe living relationship alli idhkondu romance madlike bekitthu avna disease sari agovaregu jothege idhidre avnu saithane irlilla..bitch,Gender
169,Pakistan loudabad,Geo-political
2824,"Kithod tv btv,mooru bittoru btv yavru,kithod suddhi btv sada munde anything is left",Others
2999,Hu swamy avaru Anna tamandiru jataka cut madida mutton thikay heali nahu halal thintivi eeli fact yanapa andray halal certification gay dhood yak tagobeaku eeli nehu vishala hurdayadavaru antha healu yastu sari heali by the way I&#39;m t a bjp person,Religion
2241,Blue boy nin thara kelsa kodthini anbitu ninu hudgige yen. Madhe antha movie didhvi ok saryagi. Mathadu,Gender
729,Hye muduka nimmantavr endane e gati bandirodu namge. Nettuge manig ogu,Others
7092,Nine face nodidre vamit baruthi thu..........nayee............,Gender
5568,Daily karnatakadalli nodthidivala guru murder rape adeken helona,Violence
2935,Nimmalli swalpanadru sabhyate ideya?,Others
6154,Neenu aakiro dresse node sule,Gender
4201,Congress loti hidedilva sidda,Political
5093,Soole maklu aa bolimakli saryagi helri,Gender
1701,Daridra e congress bandre Rajyakke bara gyaranti,Political
630,BUKET TV ?? MONKEY JATKA HODKOTIRUTTE ADUNNU VIDEO MADI ESHTU RASA BANTU ANTA CHARCHE MADU ?? NKN CHUTYAGALA,Others
30,Swantha anna tamma jothe keiskoltiya halala hesralli hijab beka ninge soolemundeð¤£ð¤£,Religion
2964,Pak alle yellarigu saisy sattu hogi yake kashmir ge bartira,Geo-political
4577,Pust B tv ankarige  metta takand hodibeku guru vikash Anna super guru,Violence
5897,swanta gandananne kole gaida pataki,Gender
886,"Le directore ninu yenu prbudha ankodidhre ninu hoba mutala , siddramhaiah adlethadhli agiruwa lootikorathana brasta adlithadha bagge,awnadhurankaradha bagge kelodhu bittu, hendthige sere kodsudhra maganege chadi kodsudhra antha kelthiyeli, adhrabadhlu , city white tapingnali Ytu, Indra canteen nali Ytu , sc st corporation Ytu looti Madhuri antha kelre sitharam.",Political
7051,Chilre chilre ne ivru udhhara agalla bosadigalu urkond saytare,Gender
1420,Avr enri tirmana takotar ree .. Nachke aagneku nimge thooo,Gender
1373,Ley amma  collsali ejabu tagiri anta hetirodhu oky nivela manely edhu kalliri,Religion
6159,Thu nim karma nodoke aagalla sumne channel delete maadu maraithi??nin ee thara thikl thikl aagi aadtha edre nim amma adru yen madthare??think madtha kurbeku ashte,Gender
7366,Ninu bandhiridhu nin body thorske antha bogole,Gender
5558,BJP 5 years te ban 5 years lock down vote akidre nest amaa tahii beggar Tara bikshe bedbek iddu Satyaðððððð,Political
7515,Sabadyaksharagalu.unfit ,Political
5306,Dagar dagar avl???? idu bittu bere  enilla,Gender
1881,"electionally siddana kivige hoo hidthare andukodidvi, adare munchrne ellaru hoovu itkondavare, congigalige eegale confirm agide",Political
3232,"Nodii broo kohli kohli nee yavthu naveen kohli agala Elli comments nodde kohli gambir ge respect kodbeku antha comment akidare adre gambir kohli bake yestu negative mathadidare..yak kodbeku respect avrgee .avnu bandu chinnaswamy stadium alli bandu namge hand thorsodu ,helmet hesiyodu,kiss kododu yake bekittu start madha avru avre ega adna vapasu thogobeku aste ellla andre muckond irbekitu mathe e navennaa obbaa inu cricket ge kale hittila ..alredy king jothe jalgala..nonsense navennaaaa ð¤£",Gender
6761,Sathyavadha maathugalu  Nijakku namma hennu makkalu  adhunikhatheya mohakke baliyaghi  namma samskruthiyannu marethu Hanege kum kum iduvudharindha battegalannu haakuvavaregu fashion aghi parivarthisi Hindhu dharmavanne Dharma vannu marethu vsrakommeyadharu degulagalige beti needivudhu maadali shalege hoguva makkalu pennige ink illadhiddharu thutige lipsticks  beku doddavarige gourava kodovudhilla thandhe thayi kooli maaduthiddharu avaru hakuva batte modelgalu hakuva reethi iruthadhe innadharu buddhi kalisiri,Gender
1344,Muchkondu irale mudadya,Others
2936,E soole mundena thu ninn janmakke astu benki aaka innu sari aagi mathadodikke barodilla inyholna karkondu bandu illi kurisi interwive madthidiralla thu B Andre backet bidi,Gender
1851,Sonu u go girl??dont think of this negative ppl...avr mane dosenu tute but berevrd tinlik ruchi ivrge,Gender
7614,Big boss ge hogirodu nin thappa na thidkoli antha <br>Ninge a devaru chance kotidane ninu inu bhuddi kalthila andare nin kathe mugithu aste <br>Modalu correct agi mathadodana kalthuko Sonu gowda,Others
4032,Boli magane,Gender
8009,Election mugidu results bandide jana nimage ekkada tagondu hodediddaare,Political
4140,"idu ganchali sokku durahankara, don&#39;t entertain them by giving them any kind of attention, and publicity, more than anything, your precious time and energy , whic means your life",Gender
6158,Troll madbedi anthe amele e sonu trollers avrinda evl beldilla anthe evl inda trollers beldirodhu anta helthidale evl madbaraddu videos madi tiktok ge haki trollers na evle invitation kottu nanna troll madi anno tara video madi troll agiddu<br>Troll agovargu evl yavalu antane gottirlilla trollers beldidare illa anta alla nin kitthogiro video na troll madi nin yest kettadagi adthidde anta nin old videos na nodu ninge gottagutthe,Gender
5678,Brasta BJP ?? West CM ?? next CM badavara ramayya ??,Political
4758,"Congress baddi haidarige maatra vote aakbedi, kodege NOTA hotti",Political
1414,Sonumolegalusuper,Gender
1716,Lo pakka gottu bidri neev cross Beed Nan maklu antha,Gender
5027,Madhama navaru 420 galu,Others
2983,"Film nodidhe, tumba kanneer ayithu thoo ivara janmake sir first ee Muslims n christians Ella oddosidisabeku obnu ira kudadhu ashte JAI SHREE RAM, JAI BHUVANESHWARI",Religion
3355,@Manu ninnatha nanmaklu waste,Gender
1768,â@Puneeth appu boss ge yako kappe antaidiya bolimagane,Gender
7211,EE SULEMUNDE NA TEGIRO YENUKKE INTHA BEVARSI GULLANA VOTE MADI SAVE MADTIRA EE MINDRI GE INNA DURAKARA HUTTUTHE. HADARAGITTI SULE,Gender
1659,<br>Manushya Yavaglu thanna budakke baro varegu yenu madalla... Naavu Hindugalu Jaathi anno daridra vyavastheyaali yelli varegu erthivo alli varegu yenu badalagodilla...,Religion
2460,@AIO All In One nim amma thull nekbeeku bro send her,Gender
1730,Correct <br>Yare agali Nam sarkara thakka Shikshe kodabeku Evarige.,Others
7230,Congress ge vote haki matte mulamanru Hindu gala mele dabbalike nadsli Brothers,Political
7993,Don&#39;t take me wrong... A dharma Ond factory idd haage... Maklu madi terrorist madi...  Mataantara madi terrorist madi...  Education  kodisi terrorist madi...  En karma guru ivrdu. Yav devru heliddane ivrugalige,Religion
7272,Thukali nan maklu bucket tv,Others
2950,Thu nimmovvun tullu sule makla nimginta beedi nayigale esto best ondu 5 minutes bow bow anta boglubittu sumne aagtave aadre ee kacheda munde maklu avukkintalu kade Naa layak Nan maklu,Gender
2494,Nidde ramaiah sudden agi stroke agide rice scam reopen agiddikke,Political
3414,namge yako thika uriyuthe <br> thika uruyudu nimge musalmanrannu hegadru maadi damanisbeku ade chaddigala target but adu. Agtha elve agudu Ella,Religion
2,Inta Lofers galindane samaaja halagodu,Others
7782,"As mooruu bitta Congress Jana idanuunotara ?iilluu tamma labha nodtare ,gAnchali madtare.ivarannu genoside aagbeku aste.",Political
6636,yakri kushivare sidduge asht Mosa madudhri thu,Gender
7932,Sadhane ..iPhone 13 Alli ....ade Dodd sadhane .... ????????????Thu ?? nachike elldvu evlu..,Gender
5170,Neenu kachada mallesh nann maga.ninage vayyasaitu.buddi bandilla.nann makkala neevunnu badukiddaaralla,Others
962,if I can not Dnt enter Karnataka ganchali nam Anna Neeru bekku first medias Dnt promote her,Geo-political
2555,Gaaanchali anthanay heyli dont be soft on her sir????,Gender
2959,Loo half boil..YouTube patindaðððyava nigrogod ninu ..buddi ila enila rvnge channele bere k4du,Others
1605,"Also, most shandaMuslimaru namma deshadrohigalu sanna Vishaya tegedu idee deshada aaya vyayakke pettu koduttare. BHARATH desha andre avrige gourava illa. ",Religion
803,"eega satya gothaithalla, ide maarihabba ee kalsule maklige. Namma huccha venkat avaranna choobittu kachisabeku.",Others
432,Ee bevarsege first kannada matadake barala bolimaga kidnapp nataka.adibittu cash madkondu navarangi Tara adrhane hijada,Geo-political
4671,namma nadina hemme kaveri asht easy agi bittkodalla ee madrasigalige,Geo-political
6593,Tu nim janumake eshtu benki haka,Gender
4370,Ibru dagargalu. ?? duddu kotre ibru bartare blue and red,Gender
983,Innu beledilla avagle build up kottu maatado pratham yenu yogyate ide akbar is king secularism ge innond hesru secularism gottilde iro stage mele kooro e hebbatta galige oddu horag haaki,Religion
3225,Hii Lauda Gowda ððð,Gender
3662,He aadil nan magne tuuu nicha,Gender
5224,Sullugala saramaale.<br>Islamic yaru madtilla yellanu emotionally blackmail.hinfurastragokara ildiro sullu.,Religion
4568,Same caste anthe .. nodrappa.. so careful girls,Others
2137,Chaddigalu sulege uttidawa ru,Gender
2806,Batte bichaki video madbeku thane,Gender
6083,Jai b.j.p. yavaglu b.j.p.sarkarane barodu kelale mudiya,Political
2661,Thu ninn thikakke ishtu benki haka,Gender
4108,Ups node ilva navu gandu sulen tandu,Gender
7912,Kapi sulemaga evnu mumbai mele bomb haidavanu ivane irbeku,Violence
5835,hugdu hodsi haa dagar na,Gender
5828,Nine veest  nin  program  nodode   dodd a  veest  yaru  nodbedi,Others
7373,Yawa sullege huttidawanu interview maduthirowanu?? Sullege huttirowane  modi Eno dabakida  bewaraci Bengloure  rape madilwa? avaga ello hogidda modi movie bagge matadu paksha eke beku ninage??,Political
5869,Thu loffer vikas adu ninna parikalpanege bittiddu obba hennu magalige were reethi mathu adthiyalla idu estu sari thu gandu Nan magne lofer cheaper Sonu akka super agi answer kottry??,Gender
4971,intavarella indasrtyge kalanka,Gender
4591,Ninja hendati hesarille yella asti eddodakke ninu avarige ninu tarchar kottiddu chapala chennigaraya,Gender
5062,Ella cm thara evaru adjust aagilla adkke...,Political
3153,En ninen saalumarada timmakka na mommagalene le kothi en dodda dodda buildup ?????????? tic tok alli buddi Kali,Gender
5514,"Hudugiyaru maathadthaane illa nodi illi kooda,that means ee cinema avarige ishta aagilla antha artha.avarinnu hallakke bilodakke ready iddare antha artha.",Gender
3190,"Kachada Bommai, BJP, Modi, Yogi na oddu odsbeku..",Political
5672,Btv unsubscribed ??????hogi sayri,Others
7925,Mana maryade iddavaru I rethi madalla,Gender
2533,Thu evaraa janumakay,Gender
5265,Avl ajji pinda adyavng artha agutte avl mathu ??,Others
2043,Kannada davru Andre yellarigu sadara agide avlige heli yenu prayojana kannada neladalli huttibeledavre kannada mathadalla navu thumba odidoralla horagade yavde shop ge hogli englishalle kelthare  yenmadodu egiga anthu 3 class odiroru kuda YouTube nodi nodi English mathadode jasthi spelling yenu antha gotthiralla,Gender
2138,hindu muslim anta start madidde congress navaru.. nodi hogi first,Religion
7387,avananna modlu indian citezenship inda kittaki,Others
264,Ava adyaksha baree hucha... And Ashwastha hucha nayigalanna matadidbedri.avnu..... yarannu yisada Siddaramayya rige heliddu ..thirugi..kodbekide,Political
2297,B tv hala Batea bechi toriso tv,Others
6943,8 varsha adru pstr call madilla thooo,Others
2267,Nam kannada industry ge tumba nachike ago hage madidlu thu ninge nachike agalva,Gender
7475,2024 namo india.....ee mudukaru janma dalli badlagalla.dont one what&#39;s happening in borders ....talking easily abt NAMO...inclusing my grandfather.......never learn....i support namo â¤ï¸â¤ï¸â¤ï¸â¤ï¸,Political
4277,Nino nin muthino tuuu ogu first hennagirodn kalthko nin video net alli nir tara erithide adu gottidru maana maryaade bittu video madthiyalla ninge nachike agalva ??????Odibeku ninge naayi??,Gender
5701,Avllu shatad sharama ede tu lowda,Gender
6105,Irodu.barodannellaninna.hage.thegedukondogi.thurkarige.suridilla.thiga.muchikondu.kuthkollale.berakeguttida.soolemagane.mane.hala.kolegaduka.desha.dharma.drohigalige.support.maduvaneenu.yenu.saacha.antha.bobbe.odeyuthiya.naayi,Political
3246,Shata thara ede e bigg Boss all are bosudis,Gender
7955,Pork thunni doole amskla,Religion
1249,congress bolimaklu eella nu tinkond unkond kondkond hogavru,Political
1399,Shut up <br>Yenu sadane madi dbbakidiya tayi,Gender
3480,Waste CM Bommai jai siddu,Political
7530,Neenu hucha antha ellarigu guttide... Koti tara idiya...,Gender
3541,"Akka coffee kelidlu, yenne thand kottbuttore. Ade kick alli punch dialogue hodithavle akka ??",Gender
738,Ella kittodoure kurigalu doddi idu,Others
260,Yappa e bevarsi channel...e bevarsi munde.....yen karma guru edella nodbeka navu,Gender
3697,Sule maklu congress avar shata,Political
8029,PSI scam king pin ashwatta nimminda ne ella agiddu,Political
717,E time mali f d up barodee tappu avara melle bejaru aguttee,Others
1374,Aa nayi bagge namge yavde atanka illa,Gender
5741,uta neeru kodbedi aaga kannada barutthe??,Violence
3016,"Elli tumba jana comment madi jagala adtidare pakkad maneli sobana adre nim tunne&#39;ge an labha anta gotaglila, avr kaikond aramagirtare niv yak jagala adtira",Others
7898,Ivlu yaro tukali matadala kannada andidakke kannada gowrava enu mammi agodila ugidu odsi ivlana,Gender
2737,Sak bedro.banki hacho kelsa beda matte dudd Hak ide desha da jantege,Violence
7499,Navu AA MATCH fixing madkolak AGBAHUDU,Others
5766,Nam government en madtide ee tara agtirodella nija agidre adikke ond antya kansbeku elrigu nemdi agi baduku kodi,Violence
1562,Yari rule madirodu tika much ninage anna tamma irabodu yellirigu agbekenu louda bartare nin jote,Gender
820,Chapli li odibeku avlgu aa sulegu,Violence
2739,I hate megana ????????????????????yake antha gottilla,Gender
1184,NKN Nam Karnataka Dalli Maklu Huccheuyoo astu Neer Kudilaa  Pakistandvru Jatre Shoki Bere gandugalduu ??????,Violence
6002,Hogo mudka ninna jati kettogide,Religion
901,Thunneli hodthirothara helthane e munde nachkene illa dagar,Gender
6085,Yaava railway station nalli chai madta idda nin feku baccha ilde iro station hesaru helndu Sullu helode Rastriya Sullugara Sanga/Rumour Spreading Sangha da Rajakiya pakshavaada Broker Janatha Paksha da feku,Political
7625,Hi turuk mindri how r u... This is why shoiab fucked and sent u back?????????? hogi tirpe ettu louda nin lifenallli singlesnalli ond Wimbledon kuda illa ond us ooen geddilla ond grand slam illa tu nin janma ivattinda naayi nari tinno hag agli??????????,Gender
4310,Summne hogalo,Others
7437,Amma nivu eliddu nijja adre namma mane hennumakkalu bichkondu thorsu antha yaru elalla,Gender
7288,Yavadu adu handi too,Gender
565,Cinema nariyadare manusya alva,Others
2130,Thuuu ninna life alli ningu ade gati barutte kane nimmantavr irodrindane bere hudgirgu bele sigtilla bitch,Gender
7484,"Rcb management heege idru kooda kannada andre rcb,rcb andre kannada anta hogi ticket kondukondu match nodtaralla avarige modalu mettalli hodibeku.nachikegetta nan maklu.",Violence
3115,Nimmajji eshtu pogaru meghana...,Gender
45,Evanobba huchha Nalayik Ramesh.,Gender
1914,Neeninge kapi tara adodakke jana ketketdagi coment hakodu swalpa baratiya nari tara irodanna kali,Gender
1032,Huccha bosadi maga yav boli huttissiddu ninna,Gender
311,Bosude magana first nenaga chappli  hodebaku idu film kono,Violence
8022,Respect yaradru agali. Nivu cong kattalu nive CM agbeku anta namagu ase ide.,Political
652,Dagar ..sooo... ...e baket tv,Others
2509,Honagi odha thoothu,Gender
5278,Bjpyavu nayigale,Political
7700,Ara hu cha evanu aa taliban mmaat keli illi banidane,Violence
3547,Ivribru Sule maga Sule Munde samajne kedsbitru,Gender
